time(UTC),error,lowalarm,highalarm,"Accumulated Real Energy Net (kWh)","Real Energy Quadrants 1 & 4, Import (kWh)","Real Energy Quadrants 2 & 3, Export (kWh)","Reactive Energy Quadrant 1 (VARh)","Reactive Energy Quadrant 2 (VARh)","Reactive Energy Quadrant 3 (VARh)","Reactive Energy Quadrant 4 (VARh)","Apparent Energy Net (VAh)","Apparent Energy Quadrants 1 & 4 (VAh)","Apparent Energy Quadrants 2 & 3 (VAh)","Total Net Instantaneous Real Power (kW)","Total Net Instantaneous Reactive Power (kVAR)","Total Net Instantaneous Apparent Power (kVA)","Total Power Factor","Voltage, L-L, 3p Ave (Volts)","Voltage, L-N, 3p Ave (Volts)","Current, 3p Ave (Amps)","Frequency (Hz)","Total Real Power Present Demand (kW)","Total Reactive Power Present Demand (kVAR)","Total Apparent Power Present Demand (kVA)","Total Real Power Max Demand, Import (kW)","Total Reactive Power Max Demand, Import (kVAR)","Total Apparent Power Max Demand, Import (kVA)","Total Real Power Max Demand, Export (kW)","Total Reactive Power Max Demand, Export (kVAR)","Total Apparent Power Max Demand, Export (kVA)","Accumulated Real Energy, Phase A, Import (kW)","Accumulated Real Energy, Phase B, Import (kW)","Accumulated Real Energy, Phase C, Import (kW)","Accumulated Real Energy, Phase A, Export (kW)","Accumulated Real Energy, Phase B, Export (kW)","Accumulated Real Energy, Phase C, Export (kW)","Accumulated Q1 Reactive Energy, Phase A, Import (VARh)","Accumulated Q1 Reactive Energy, Phase B, Import (VARh)","Accumulated Q1 Reactive Energy, Phase C, Import (VARh)","Accumulated Q2 Reactive Energy, Phase A, Import (VARh)","Accumulated Q2 Reactive Energy, Phase B, Import (VARh)","Accumulated Q2 Reactive Energy, Phase C, Import (VARh)","Accumulated Q3 Reactive Energy, Phase A, Export (VARh)","Accumulated Q3 Reactive Energy, Phase B, Export (VARh)","Accumulated Q3 Reactive Energy, Phase C, Export (VARh)","Accumulated Q4 Reactive Energy, Phase A, Export (VARh)","Accumulated Q4 Reactive Energy, Phase B, Export (VARh)","Accumulated Q4 Reactive Energy, Phase C, Export (VARh)","Accumulated Apparent Energy, Phase A, Import (VAh)","Accumulated Apparent Energy, Phase B, Import (VAh)","Accumulated Apparent Energy, Phase C, Import (VAh)","Accumulated Apparent Energy, Phase A, Export (VAh)","Accumulated Apparent Energy, Phase B, Export (VAh)","Accumulated Apparent Energy, Phase C, Export (VAh)","Real Power, Phase A (kW)","Real Power, Phase B (kW)","Real Power, Phase C (kW)","Reactive Power, Phase A (kVAR)","Reactive Power, Phase B (kVAR)","Reactive Power, Phase C (kVAR)","Apparent Power, Phase A (kVA)","Apparent Power, Phase B (kVA)","Apparent Power, Phase C (kVA)","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B (Volts)","Voltage, Phase B-C (Volts)","Voltage, Phase A-C (Volts)","Voltage, Phase A-N (Volts)","Voltage, Phase B-N (Volts)","Voltage, Phase C-N (Volts)","Current, Phase A (Amps)","Current, Phase B (Amps)","Current, Phase C (Amps)"
"2023-10-24 03:45:00",0,0,0,352570.16,352597.34,27.19,19049.98,2517.34,0.45,12475.47,370336.00,370766.91,430.90,0.01,0.24,0.24,0.05,341.80,183.35,0.30,59.99,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145409.27,148576.97,58611.09,4.67,4.35,18.17,7408.01,8890.48,2751.50,239.95,81.60,2195.79,0.02,0.42,0.01,6082.80,5520.16,872.52,152025.23,156252.16,60485.52,241.92,83.99,2197.47,0.00,0.01,0,0.09,0.14,0,0.09,0.14,0,0.02,0.07,1.00,475.45,275.07,274.88,274.83,275.08,0.15,0.34,0.54,0
"2023-10-24 04:00:00",0,0,0,352570.16,352597.34,27.19,19050.04,2517.34,0.45,12475.47,370336.06,370766.97,430.90,0.01,0.22,0.22,0.06,338.85,181.80,0.28,60.02,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145409.27,148576.97,58611.09,4.67,4.35,18.17,7408.03,8890.51,2751.50,239.95,81.60,2195.79,0.02,0.42,0.01,6082.80,5520.16,872.52,152025.27,156252.20,60485.52,241.92,83.99,2197.47,0.00,0.01,0,0.08,0.13,0,0.08,0.14,0,0.04,0.08,1.00,471.27,272.76,272.52,272.46,272.78,0.15,0.32,0.52,0
"2023-10-24 04:15:00",0,0,0,352570.16,352597.34,27.19,19050.10,2517.34,0.45,12475.47,370336.13,370767.03,430.90,0.01,0.22,0.22,0.05,339.89,182.32,0.29,60.04,0.01,0.22,0.22,28.67,0.52,28.67,-15.96,-1.61,15.96,145409.27,148576.97,58611.09,4.67,4.35,18.17,7408.05,8890.54,2751.50,239.95,81.60,2195.79,0.02,0.42,0.01,6082.80,5520.16,872.52,152025.28,156252.23,60485.52,241.92,83.99,2197.47,0.00,0.01,0,0.09,0.13,0,0.09,0.14,0,0.02,0.06,1.00,472.73,273.37,273.73,273.68,273.38,0.15,0.34,0.52,0
