time(UTC),error,lowalarm,highalarm,"Accumulated Real Energy Net (kWh)","Real Energy Quadrants 1 & 4, Import (kWh)","Real Energy Quadrants 2 & 3, Export (kWh)","Reactive Energy Quadrant 1 (VARh)","Reactive Energy Quadrant 2 (VARh)","Reactive Energy Quadrant 3 (VARh)","Reactive Energy Quadrant 4 (VARh)","Apparent Energy Net (VAh)","Apparent Energy Quadrants 1 & 4 (VAh)","Apparent Energy Quadrants 2 & 3 (VAh)","Total Net Instantaneous Real Power (kW)","Total Net Instantaneous Reactive Power (kVAR)","Total Net Instantaneous Apparent Power (kVA)","Total Power Factor","Voltage, L-L, 3p Ave (Volts)","Voltage, L-N, 3p Ave (Volts)","Current, 3p Ave (Amps)","Frequency (Hz)","Total Real Power Present Demand (kW)","Total Reactive Power Present Demand (kVAR)","Total Apparent Power Present Demand (kVA)","Total Real Power Max Demand, Import (kW)","Total Reactive Power Max Demand, Import (kVAR)","Total Apparent Power Max Demand, Import (kVA)","Total Real Power Max Demand, Export (kW)","Total Reactive Power Max Demand, Export (kVAR)","Total Apparent Power Max Demand, Export (kVA)","Accumulated Real Energy, Phase A, Import (kW)","Accumulated Real Energy, Phase B, Import (kW)","Accumulated Real Energy, Phase C, Import (kW)","Accumulated Real Energy, Phase A, Export (kW)","Accumulated Real Energy, Phase B, Export (kW)","Accumulated Real Energy, Phase C, Export (kW)","Accumulated Q1 Reactive Energy, Phase A, Import (VARh)","Accumulated Q1 Reactive Energy, Phase B, Import (VARh)","Accumulated Q1 Reactive Energy, Phase C, Import (VARh)","Accumulated Q2 Reactive Energy, Phase A, Import (VARh)","Accumulated Q2 Reactive Energy, Phase B, Import (VARh)","Accumulated Q2 Reactive Energy, Phase C, Import (VARh)","Accumulated Q3 Reactive Energy, Phase A, Export (VARh)","Accumulated Q3 Reactive Energy, Phase B, Export (VARh)","Accumulated Q3 Reactive Energy, Phase C, Export (VARh)","Accumulated Q4 Reactive Energy, Phase A, Export (VARh)","Accumulated Q4 Reactive Energy, Phase B, Export (VARh)","Accumulated Q4 Reactive Energy, Phase C, Export (VARh)","Accumulated Apparent Energy, Phase A, Import (VAh)","Accumulated Apparent Energy, Phase B, Import (VAh)","Accumulated Apparent Energy, Phase C, Import (VAh)","Accumulated Apparent Energy, Phase A, Export (VAh)","Accumulated Apparent Energy, Phase B, Export (VAh)","Accumulated Apparent Energy, Phase C, Export (VAh)","Real Power, Phase A (kW)","Real Power, Phase B (kW)","Real Power, Phase C (kW)","Reactive Power, Phase A (kVAR)","Reactive Power, Phase B (kVAR)","Reactive Power, Phase C (kVAR)","Apparent Power, Phase A (kVA)","Apparent Power, Phase B (kVA)","Apparent Power, Phase C (kVA)","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B (Volts)","Voltage, Phase B-C (Volts)","Voltage, Phase A-C (Volts)","Voltage, Phase A-N (Volts)","Voltage, Phase B-N (Volts)","Voltage, Phase C-N (Volts)","Current, Phase A (Amps)","Current, Phase B (Amps)","Current, Phase C (Amps)"
"2023-10-11 23:00:00",0,0,0,351889.34,351916.53,27.18,19010.18,2517.06,0.44,12418.09,369615.59,370046.47,430.87,2.06,-0.11,2.06,1.00,346.54,186.00,3.02,60.01,1.23,-0.03,1.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145091.09,148214.31,58611.09,4.66,4.35,18.17,7393.01,8865.67,2751.50,239.67,81.60,2195.79,0.02,0.41,0.01,6061.39,5484.18,872.52,151691.94,155864.94,60485.52,241.65,83.97,2197.47,0.94,1.11,0,-0.06,-0.05,0,0.94,1.12,0,1.00,1.00,1.00,481.75,279.10,278.79,278.74,279.10,0.15,4.19,4.80,0.06
"2023-10-11 23:15:00",0,0,0,351889.94,351917.13,27.18,19010.18,2517.06,0.44,12418.12,369616.22,370047.09,430.87,1.20,-0.03,1.20,1.00,346.84,186.15,2.18,60.01,2.73,-0.16,2.73,28.67,0.52,28.67,-15.96,-1.61,15.96,145091.39,148214.64,58611.09,4.66,4.35,18.17,7393.01,8865.67,2751.50,239.67,81.60,2195.79,0.02,0.41,0.01,6061.41,5484.20,872.52,151692.22,155865.25,60485.52,241.65,83.97,2197.47,0.55,0.65,0,-0.02,-0.01,0,0.55,0.65,0,1.00,1.00,1.00,482.19,279.40,278.91,278.87,279.42,0.15,3.05,3.45,0.05
"2023-10-11 23:30:00",0,0,0,351890.16,351917.34,27.18,19010.18,2517.06,0.44,12418.12,369616.44,370047.31,430.87,0.60,0.03,0.60,1.00,345.97,185.68,1.71,60.01,1.20,-0.03,1.21,28.67,0.52,28.67,-15.96,-1.61,15.96,145091.48,148214.77,58611.09,4.66,4.35,18.17,7393.01,8865.67,2751.50,239.67,81.60,2195.79,0.02,0.41,0.01,6061.41,5484.20,872.52,151692.33,155865.39,60485.52,241.65,83.97,2197.47,0.27,0.33,0,-0.01,0.04,0,0.27,0.33,0,1.00,0.99,1.00,480.95,278.71,278.24,278.19,278.72,0.15,2.38,2.70,0.04
