time(UTC),error,lowalarm,highalarm,"Accumulated Real Energy Net (kWh)","Real Energy Quadrants 1 & 4, Import (kWh)","Real Energy Quadrants 2 & 3, Export (kWh)","Reactive Energy Quadrant 1 (VARh)","Reactive Energy Quadrant 2 (VARh)","Reactive Energy Quadrant 3 (VARh)","Reactive Energy Quadrant 4 (VARh)","Apparent Energy Net (VAh)","Apparent Energy Quadrants 1 & 4 (VAh)","Apparent Energy Quadrants 2 & 3 (VAh)","Total Net Instantaneous Real Power (kW)","Total Net Instantaneous Reactive Power (kVAR)","Total Net Instantaneous Apparent Power (kVA)","Total Power Factor","Voltage, L-L, 3p Ave (Volts)","Voltage, L-N, 3p Ave (Volts)","Current, 3p Ave (Amps)","Frequency (Hz)","Total Real Power Present Demand (kW)","Total Reactive Power Present Demand (kVAR)","Total Apparent Power Present Demand (kVA)","Total Real Power Max Demand, Import (kW)","Total Reactive Power Max Demand, Import (kVAR)","Total Apparent Power Max Demand, Import (kVA)","Total Real Power Max Demand, Export (kW)","Total Reactive Power Max Demand, Export (kVAR)","Total Apparent Power Max Demand, Export (kVA)","Accumulated Real Energy, Phase A, Import (kW)","Accumulated Real Energy, Phase B, Import (kW)","Accumulated Real Energy, Phase C, Import (kW)","Accumulated Real Energy, Phase A, Export (kW)","Accumulated Real Energy, Phase B, Export (kW)","Accumulated Real Energy, Phase C, Export (kW)","Accumulated Q1 Reactive Energy, Phase A, Import (VARh)","Accumulated Q1 Reactive Energy, Phase B, Import (VARh)","Accumulated Q1 Reactive Energy, Phase C, Import (VARh)","Accumulated Q2 Reactive Energy, Phase A, Import (VARh)","Accumulated Q2 Reactive Energy, Phase B, Import (VARh)","Accumulated Q2 Reactive Energy, Phase C, Import (VARh)","Accumulated Q3 Reactive Energy, Phase A, Export (VARh)","Accumulated Q3 Reactive Energy, Phase B, Export (VARh)","Accumulated Q3 Reactive Energy, Phase C, Export (VARh)","Accumulated Q4 Reactive Energy, Phase A, Export (VARh)","Accumulated Q4 Reactive Energy, Phase B, Export (VARh)","Accumulated Q4 Reactive Energy, Phase C, Export (VARh)","Accumulated Apparent Energy, Phase A, Import (VAh)","Accumulated Apparent Energy, Phase B, Import (VAh)","Accumulated Apparent Energy, Phase C, Import (VAh)","Accumulated Apparent Energy, Phase A, Export (VAh)","Accumulated Apparent Energy, Phase B, Export (VAh)","Accumulated Apparent Energy, Phase C, Export (VAh)","Real Power, Phase A (kW)","Real Power, Phase B (kW)","Real Power, Phase C (kW)","Reactive Power, Phase A (kVAR)","Reactive Power, Phase B (kVAR)","Reactive Power, Phase C (kVAR)","Apparent Power, Phase A (kVA)","Apparent Power, Phase B (kVA)","Apparent Power, Phase C (kVA)","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B (Volts)","Voltage, Phase B-C (Volts)","Voltage, Phase A-C (Volts)","Voltage, Phase A-N (Volts)","Voltage, Phase B-N (Volts)","Voltage, Phase C-N (Volts)","Current, Phase A (Amps)","Current, Phase B (Amps)","Current, Phase C (Amps)"
"2023-09-14 20:00:00",0,0,0,350055.44,350082.59,27.17,18928.58,2516.59,0.43,12258.05,367698.78,368129.59,430.82,12.54,-1.16,12.59,1.00,344.53,185.10,15.89,59.93,12.62,-1.17,12.67,28.67,0.52,28.67,-15.96,-1.61,15.96,144223.13,147248.39,58611.09,4.65,4.35,18.17,7362.39,8814.70,2751.50,239.22,81.58,2195.79,0.02,0.40,0.01,5998.00,5387.53,872.52,150792.19,154847.44,60485.52,241.19,83.94,2197.47,6.08,6.46,0,-0.48,-0.68,0,6.10,6.49,0,1.00,0.99,1.00,478.42,278.29,276.87,276.82,278.32,0.15,23.35,24.02,0.29
"2023-09-14 20:15:00",0,0,0,350058.59,350085.75,27.17,18928.58,2516.59,0.43,12258.34,367701.91,368132.72,430.82,12.38,-1.20,12.43,1.00,344.15,184.88,15.73,60.01,12.52,-1.17,12.57,28.67,0.52,28.67,-15.96,-1.61,15.96,144224.63,147250.00,58611.09,4.65,4.35,18.17,7362.39,8814.70,2751.50,239.22,81.58,2195.79,0.02,0.40,0.01,5998.13,5387.70,872.52,150793.70,154849.05,60485.52,241.19,83.94,2197.47,5.96,6.42,0,-0.49,-0.71,0,5.98,6.46,0,1.00,0.99,1.00,477.93,278.05,276.48,276.42,278.08,0.15,22.96,23.93,0.29
"2023-09-14 20:30:00",0,0,0,350061.66,350088.81,27.17,18928.58,2516.59,0.43,12258.64,367705.00,368135.81,430.82,12.26,-1.19,12.32,1.00,344.31,184.94,15.56,59.92,12.37,-1.18,12.43,28.67,0.52,28.67,-15.96,-1.61,15.96,144226.11,147251.63,58611.09,4.65,4.35,18.17,7362.39,8814.70,2751.50,239.22,81.58,2195.79,0.02,0.40,0.01,5998.25,5387.87,872.52,150795.17,154850.67,60485.52,241.19,83.94,2197.47,5.80,6.48,0,-0.50,-0.69,0,5.82,6.52,0,1.00,0.99,1.00,478.07,277.99,276.50,276.46,278.00,0.15,22.33,24.12,0.30
