time(UTC),error,lowalarm,highalarm,"Accumulated Real Energy Net (kWh)","Real Energy Quadrants 1 & 4, Import (kWh)","Real Energy Quadrants 2 & 3, Export (kWh)","Reactive Energy Quadrant 1 (VARh)","Reactive Energy Quadrant 2 (VARh)","Reactive Energy Quadrant 3 (VARh)","Reactive Energy Quadrant 4 (VARh)","Apparent Energy Net (VAh)","Apparent Energy Quadrants 1 & 4 (VAh)","Apparent Energy Quadrants 2 & 3 (VAh)","Total Net Instantaneous Real Power (kW)","Total Net Instantaneous Reactive Power (kVAR)","Total Net Instantaneous Apparent Power (kVA)","Total Power Factor","Voltage, L-L, 3p Ave (Volts)","Voltage, L-N, 3p Ave (Volts)","Current, 3p Ave (Amps)","Frequency (Hz)","Total Real Power Present Demand (kW)","Total Reactive Power Present Demand (kVAR)","Total Apparent Power Present Demand (kVA)","Total Real Power Max Demand, Import (kW)","Total Reactive Power Max Demand, Import (kVAR)","Total Apparent Power Max Demand, Import (kVA)","Total Real Power Max Demand, Export (kW)","Total Reactive Power Max Demand, Export (kVAR)","Total Apparent Power Max Demand, Export (kVA)","Accumulated Real Energy, Phase A, Import (kW)","Accumulated Real Energy, Phase B, Import (kW)","Accumulated Real Energy, Phase C, Import (kW)","Accumulated Real Energy, Phase A, Export (kW)","Accumulated Real Energy, Phase B, Export (kW)","Accumulated Real Energy, Phase C, Export (kW)","Accumulated Q1 Reactive Energy, Phase A, Import (VARh)","Accumulated Q1 Reactive Energy, Phase B, Import (VARh)","Accumulated Q1 Reactive Energy, Phase C, Import (VARh)","Accumulated Q2 Reactive Energy, Phase A, Import (VARh)","Accumulated Q2 Reactive Energy, Phase B, Import (VARh)","Accumulated Q2 Reactive Energy, Phase C, Import (VARh)","Accumulated Q3 Reactive Energy, Phase A, Export (VARh)","Accumulated Q3 Reactive Energy, Phase B, Export (VARh)","Accumulated Q3 Reactive Energy, Phase C, Export (VARh)","Accumulated Q4 Reactive Energy, Phase A, Export (VARh)","Accumulated Q4 Reactive Energy, Phase B, Export (VARh)","Accumulated Q4 Reactive Energy, Phase C, Export (VARh)","Accumulated Apparent Energy, Phase A, Import (VAh)","Accumulated Apparent Energy, Phase B, Import (VAh)","Accumulated Apparent Energy, Phase C, Import (VAh)","Accumulated Apparent Energy, Phase A, Export (VAh)","Accumulated Apparent Energy, Phase B, Export (VAh)","Accumulated Apparent Energy, Phase C, Export (VAh)","Real Power, Phase A (kW)","Real Power, Phase B (kW)","Real Power, Phase C (kW)","Reactive Power, Phase A (kVAR)","Reactive Power, Phase B (kVAR)","Reactive Power, Phase C (kVAR)","Apparent Power, Phase A (kVA)","Apparent Power, Phase B (kVA)","Apparent Power, Phase C (kVA)","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B (Volts)","Voltage, Phase B-C (Volts)","Voltage, Phase A-C (Volts)","Voltage, Phase A-N (Volts)","Voltage, Phase B-N (Volts)","Voltage, Phase C-N (Volts)","Current, Phase A (Amps)","Current, Phase B (Amps)","Current, Phase C (Amps)"
"2023-10-29 12:45:00",0,0,0,352802.38,352829.56,27.19,19069.20,2517.39,0.46,12489.92,370586.34,371017.25,430.91,0.01,0.23,0.23,0.06,342.94,184.00,0.29,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145518.27,148700.19,58611.09,4.67,4.35,18.17,7415.26,8902.45,2751.50,239.99,81.61,2195.79,0.02,0.42,0.01,6088.13,5529.27,872.52,152141.30,156386.53,60485.52,241.97,84.00,2197.47,0.00,0.01,0,0.09,0.14,0,0.09,0.14,0,0.02,0.06,1.00,476.93,276.15,275.83,275.78,276.15,0.15,0.34,0.54,0.01
"2023-10-29 13:00:00",0,0,0,352802.38,352829.56,27.19,19069.26,2517.39,0.46,12489.92,370586.44,371017.34,430.91,0.01,0.23,0.23,0.05,342.23,183.64,0.30,59.87,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145518.27,148700.19,58611.09,4.67,4.35,18.17,7415.28,8902.48,2751.50,239.99,81.61,2195.79,0.02,0.42,0.01,6088.13,5529.27,872.52,152141.31,156386.58,60485.52,241.97,84.00,2197.47,0.00,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.07,1.00,475.87,275.72,275.10,275.06,275.73,0.15,0.34,0.53,0.01
"2023-10-29 13:15:00",0,0,0,352802.38,352829.56,27.19,19069.31,2517.39,0.46,12489.92,370586.47,371017.38,430.91,0.01,0.23,0.23,0.06,341.73,183.42,0.29,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145518.27,148700.19,58611.09,4.67,4.35,18.17,7415.30,8902.52,2751.50,239.99,81.61,2195.79,0.02,0.42,0.01,6088.13,5529.27,872.52,152141.34,156386.61,60485.52,241.97,84.00,2197.47,0.00,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.07,1.00,475.03,275.47,274.68,274.63,275.48,0.15,0.33,0.53,0
