time(UTC),error,lowalarm,highalarm,"Accumulated Real Energy Net (kWh)","Real Energy Quadrants 1 & 4, Import (kWh)","Real Energy Quadrants 2 & 3, Export (kWh)","Reactive Energy Quadrant 1 (VARh)","Reactive Energy Quadrant 2 (VARh)","Reactive Energy Quadrant 3 (VARh)","Reactive Energy Quadrant 4 (VARh)","Apparent Energy Net (VAh)","Apparent Energy Quadrants 1 & 4 (VAh)","Apparent Energy Quadrants 2 & 3 (VAh)","Total Net Instantaneous Real Power (kW)","Total Net Instantaneous Reactive Power (kVAR)","Total Net Instantaneous Apparent Power (kVA)","Total Power Factor","Voltage, L-L, 3p Ave (Volts)","Voltage, L-N, 3p Ave (Volts)","Current, 3p Ave (Amps)","Frequency (Hz)","Total Real Power Present Demand (kW)","Total Reactive Power Present Demand (kVAR)","Total Apparent Power Present Demand (kVA)","Total Real Power Max Demand, Import (kW)","Total Reactive Power Max Demand, Import (kVAR)","Total Apparent Power Max Demand, Import (kVA)","Total Real Power Max Demand, Export (kW)","Total Reactive Power Max Demand, Export (kVAR)","Total Apparent Power Max Demand, Export (kVA)","Accumulated Real Energy, Phase A, Import (kW)","Accumulated Real Energy, Phase B, Import (kW)","Accumulated Real Energy, Phase C, Import (kW)","Accumulated Real Energy, Phase A, Export (kW)","Accumulated Real Energy, Phase B, Export (kW)","Accumulated Real Energy, Phase C, Export (kW)","Accumulated Q1 Reactive Energy, Phase A, Import (VARh)","Accumulated Q1 Reactive Energy, Phase B, Import (VARh)","Accumulated Q1 Reactive Energy, Phase C, Import (VARh)","Accumulated Q2 Reactive Energy, Phase A, Import (VARh)","Accumulated Q2 Reactive Energy, Phase B, Import (VARh)","Accumulated Q2 Reactive Energy, Phase C, Import (VARh)","Accumulated Q3 Reactive Energy, Phase A, Export (VARh)","Accumulated Q3 Reactive Energy, Phase B, Export (VARh)","Accumulated Q3 Reactive Energy, Phase C, Export (VARh)","Accumulated Q4 Reactive Energy, Phase A, Export (VARh)","Accumulated Q4 Reactive Energy, Phase B, Export (VARh)","Accumulated Q4 Reactive Energy, Phase C, Export (VARh)","Accumulated Apparent Energy, Phase A, Import (VAh)","Accumulated Apparent Energy, Phase B, Import (VAh)","Accumulated Apparent Energy, Phase C, Import (VAh)","Accumulated Apparent Energy, Phase A, Export (VAh)","Accumulated Apparent Energy, Phase B, Export (VAh)","Accumulated Apparent Energy, Phase C, Export (VAh)","Real Power, Phase A (kW)","Real Power, Phase B (kW)","Real Power, Phase C (kW)","Reactive Power, Phase A (kVAR)","Reactive Power, Phase B (kVAR)","Reactive Power, Phase C (kVAR)","Apparent Power, Phase A (kVA)","Apparent Power, Phase B (kVA)","Apparent Power, Phase C (kVA)","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B (Volts)","Voltage, Phase B-C (Volts)","Voltage, Phase A-C (Volts)","Voltage, Phase A-N (Volts)","Voltage, Phase B-N (Volts)","Voltage, Phase C-N (Volts)","Current, Phase A (Amps)","Current, Phase B (Amps)","Current, Phase C (Amps)"
"2023-10-22 16:30:00",0,0,0,352454.88,352482.06,27.19,19045.83,2517.34,0.45,12467.83,370216.72,370647.59,430.89,11.50,-0.75,11.52,1.00,342.44,183.88,14.99,59.88,8.83,-0.59,8.85,28.67,0.52,28.67,-15.96,-1.61,15.96,145354.89,148516.09,58611.09,4.67,4.35,18.17,7406.43,8887.90,2751.50,239.95,81.60,2195.79,0.02,0.42,0.01,6080.02,5515.29,872.52,151969.28,156188.77,60485.52,241.92,83.99,2197.47,5.32,6.18,0,-0.29,-0.46,0,5.33,6.20,0,1.00,1.00,1.00,475.82,276.47,275.03,274.98,276.48,0.18,21.35,23.38,0.24
"2023-10-22 16:45:00",0,0,0,352456.53,352483.72,27.19,19045.83,2517.34,0.45,12467.93,370218.38,370649.25,430.89,3.65,-0.12,3.65,1.00,340.81,182.93,4.96,60.01,10.59,-0.70,10.61,28.67,0.52,28.67,-15.96,-1.61,15.96,145355.66,148516.98,58611.09,4.67,4.35,18.17,7406.43,8887.90,2751.50,239.95,81.60,2195.79,0.02,0.42,0.01,6080.06,5515.35,872.52,151970.08,156189.66,60485.52,241.92,83.99,2197.47,1.67,1.98,0,-0.06,-0.06,0,1.67,1.98,0,1.00,1.00,1.00,473.75,274.84,273.85,273.80,274.85,0.15,6.85,7.92,0.09
"2023-10-22 17:00:00",0,0,0,352458.31,352485.50,27.19,19045.83,2517.34,0.45,12468.03,370220.16,370651.03,430.89,10.68,-0.73,10.71,1.00,341.83,183.56,14.01,60.02,3.73,-0.13,3.73,28.67,0.52,28.67,-15.96,-1.61,15.96,145356.47,148517.92,58611.09,4.67,4.35,18.17,7406.43,8887.90,2751.50,239.95,81.60,2195.79,0.02,0.42,0.01,6080.10,5515.42,872.52,151970.89,156190.61,60485.52,241.92,83.99,2197.47,4.97,5.71,0,-0.27,-0.46,0,4.98,5.73,0,1.00,1.00,1.00,474.94,275.82,274.74,274.68,275.84,0.15,20.06,21.73,0.23
