time(UTC),error,lowalarm,highalarm,"Accumulated Real Energy Net (kWh)","Real Energy Quadrants 1 & 4, Import (kWh)","Real Energy Quadrants 2 & 3, Export (kWh)","Reactive Energy Quadrant 1 (VARh)","Reactive Energy Quadrant 2 (VARh)","Reactive Energy Quadrant 3 (VARh)","Reactive Energy Quadrant 4 (VARh)","Apparent Energy Net (VAh)","Apparent Energy Quadrants 1 & 4 (VAh)","Apparent Energy Quadrants 2 & 3 (VAh)","Total Net Instantaneous Real Power (kW)","Total Net Instantaneous Reactive Power (kVAR)","Total Net Instantaneous Apparent Power (kVA)","Total Power Factor","Voltage, L-L, 3p Ave (Volts)","Voltage, L-N, 3p Ave (Volts)","Current, 3p Ave (Amps)","Frequency (Hz)","Total Real Power Present Demand (kW)","Total Reactive Power Present Demand (kVAR)","Total Apparent Power Present Demand (kVA)","Total Real Power Max Demand, Import (kW)","Total Reactive Power Max Demand, Import (kVAR)","Total Apparent Power Max Demand, Import (kVA)","Total Real Power Max Demand, Export (kW)","Total Reactive Power Max Demand, Export (kVAR)","Total Apparent Power Max Demand, Export (kVA)","Accumulated Real Energy, Phase A, Import (kW)","Accumulated Real Energy, Phase B, Import (kW)","Accumulated Real Energy, Phase C, Import (kW)","Accumulated Real Energy, Phase A, Export (kW)","Accumulated Real Energy, Phase B, Export (kW)","Accumulated Real Energy, Phase C, Export (kW)","Accumulated Q1 Reactive Energy, Phase A, Import (VARh)","Accumulated Q1 Reactive Energy, Phase B, Import (VARh)","Accumulated Q1 Reactive Energy, Phase C, Import (VARh)","Accumulated Q2 Reactive Energy, Phase A, Import (VARh)","Accumulated Q2 Reactive Energy, Phase B, Import (VARh)","Accumulated Q2 Reactive Energy, Phase C, Import (VARh)","Accumulated Q3 Reactive Energy, Phase A, Export (VARh)","Accumulated Q3 Reactive Energy, Phase B, Export (VARh)","Accumulated Q3 Reactive Energy, Phase C, Export (VARh)","Accumulated Q4 Reactive Energy, Phase A, Export (VARh)","Accumulated Q4 Reactive Energy, Phase B, Export (VARh)","Accumulated Q4 Reactive Energy, Phase C, Export (VARh)","Accumulated Apparent Energy, Phase A, Import (VAh)","Accumulated Apparent Energy, Phase B, Import (VAh)","Accumulated Apparent Energy, Phase C, Import (VAh)","Accumulated Apparent Energy, Phase A, Export (VAh)","Accumulated Apparent Energy, Phase B, Export (VAh)","Accumulated Apparent Energy, Phase C, Export (VAh)","Real Power, Phase A (kW)","Real Power, Phase B (kW)","Real Power, Phase C (kW)","Reactive Power, Phase A (kVAR)","Reactive Power, Phase B (kVAR)","Reactive Power, Phase C (kVAR)","Apparent Power, Phase A (kVA)","Apparent Power, Phase B (kVA)","Apparent Power, Phase C (kVA)","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B (Volts)","Voltage, Phase B-C (Volts)","Voltage, Phase A-C (Volts)","Voltage, Phase A-N (Volts)","Voltage, Phase B-N (Volts)","Voltage, Phase C-N (Volts)","Current, Phase A (Amps)","Current, Phase B (Amps)","Current, Phase C (Amps)"
"2023-10-08 17:00:00",0,0,0,351725.19,351752.38,27.18,19000.45,2517.00,0.44,12403.32,369441.88,369872.75,430.87,11.06,-1.04,11.11,1.00,346.19,185.96,13.99,60.01,10.64,-1.00,10.68,28.67,0.52,28.67,-15.96,-1.61,15.96,145013.83,148127.47,58611.09,4.66,4.35,18.17,7389.42,8859.54,2751.50,239.61,81.60,2195.79,0.02,0.41,0.01,6055.69,5475.11,872.52,151611.00,155772.11,60485.52,241.59,83.97,2197.47,5.12,5.94,0,-0.41,-0.64,0,5.14,5.98,0,1.00,0.99,1.00,480.66,279.62,277.98,277.95,279.64,0.15,19.58,22.18,0.24
"2023-10-08 17:15:00",0,0,0,351728.03,351755.22,27.18,19000.45,2517.00,0.44,12403.58,369444.69,369875.56,430.87,11.49,-1.08,11.54,1.00,346.37,186.03,14.47,59.93,11.11,-1.03,11.16,28.67,0.52,28.67,-15.96,-1.61,15.96,145015.14,148128.97,58611.09,4.66,4.35,18.17,7389.42,8859.54,2751.50,239.61,81.60,2195.79,0.02,0.41,0.01,6055.80,5475.27,872.52,151612.31,155773.63,60485.52,241.59,83.97,2197.47,5.33,6.15,0,-0.42,-0.66,0,5.35,6.19,0,1.00,0.99,1.00,481.15,279.69,278.27,278.21,279.72,0.15,20.28,22.89,0.25
"2023-10-08 17:30:00",0,0,0,351730.94,351758.13,27.18,19000.45,2517.00,0.44,12403.85,369447.59,369878.47,430.87,11.81,-1.06,11.86,1.00,346.30,186.04,14.85,60.01,11.50,-1.06,11.55,28.67,0.52,28.67,-15.96,-1.61,15.96,145016.48,148130.52,58611.09,4.66,4.35,18.17,7389.42,8859.54,2751.50,239.61,81.60,2195.79,0.02,0.41,0.01,6055.90,5475.43,872.52,151613.67,155775.19,60485.52,241.59,83.97,2197.47,5.49,6.32,0,-0.41,-0.65,0,5.51,6.35,0,1.00,0.99,1.00,480.89,279.78,278.23,278.17,279.80,0.15,20.84,23.46,0.26
