time(UTC),error,lowalarm,highalarm,"Accumulated Real Energy Net (kWh)","Real Energy Quadrants 1 & 4, Import (kWh)","Real Energy Quadrants 2 & 3, Export (kWh)","Reactive Energy Quadrant 1 (VARh)","Reactive Energy Quadrant 2 (VARh)","Reactive Energy Quadrant 3 (VARh)","Reactive Energy Quadrant 4 (VARh)","Apparent Energy Net (VAh)","Apparent Energy Quadrants 1 & 4 (VAh)","Apparent Energy Quadrants 2 & 3 (VAh)","Total Net Instantaneous Real Power (kW)","Total Net Instantaneous Reactive Power (kVAR)","Total Net Instantaneous Apparent Power (kVA)","Total Power Factor","Voltage, L-L, 3p Ave (Volts)","Voltage, L-N, 3p Ave (Volts)","Current, 3p Ave (Amps)","Frequency (Hz)","Total Real Power Present Demand (kW)","Total Reactive Power Present Demand (kVAR)","Total Apparent Power Present Demand (kVA)","Total Real Power Max Demand, Import (kW)","Total Reactive Power Max Demand, Import (kVAR)","Total Apparent Power Max Demand, Import (kVA)","Total Real Power Max Demand, Export (kW)","Total Reactive Power Max Demand, Export (kVAR)","Total Apparent Power Max Demand, Export (kVA)","Accumulated Real Energy, Phase A, Import (kW)","Accumulated Real Energy, Phase B, Import (kW)","Accumulated Real Energy, Phase C, Import (kW)","Accumulated Real Energy, Phase A, Export (kW)","Accumulated Real Energy, Phase B, Export (kW)","Accumulated Real Energy, Phase C, Export (kW)","Accumulated Q1 Reactive Energy, Phase A, Import (VARh)","Accumulated Q1 Reactive Energy, Phase B, Import (VARh)","Accumulated Q1 Reactive Energy, Phase C, Import (VARh)","Accumulated Q2 Reactive Energy, Phase A, Import (VARh)","Accumulated Q2 Reactive Energy, Phase B, Import (VARh)","Accumulated Q2 Reactive Energy, Phase C, Import (VARh)","Accumulated Q3 Reactive Energy, Phase A, Export (VARh)","Accumulated Q3 Reactive Energy, Phase B, Export (VARh)","Accumulated Q3 Reactive Energy, Phase C, Export (VARh)","Accumulated Q4 Reactive Energy, Phase A, Export (VARh)","Accumulated Q4 Reactive Energy, Phase B, Export (VARh)","Accumulated Q4 Reactive Energy, Phase C, Export (VARh)","Accumulated Apparent Energy, Phase A, Import (VAh)","Accumulated Apparent Energy, Phase B, Import (VAh)","Accumulated Apparent Energy, Phase C, Import (VAh)","Accumulated Apparent Energy, Phase A, Export (VAh)","Accumulated Apparent Energy, Phase B, Export (VAh)","Accumulated Apparent Energy, Phase C, Export (VAh)","Real Power, Phase A (kW)","Real Power, Phase B (kW)","Real Power, Phase C (kW)","Reactive Power, Phase A (kVAR)","Reactive Power, Phase B (kVAR)","Reactive Power, Phase C (kVAR)","Apparent Power, Phase A (kVA)","Apparent Power, Phase B (kVA)","Apparent Power, Phase C (kVA)","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B (Volts)","Voltage, Phase B-C (Volts)","Voltage, Phase A-C (Volts)","Voltage, Phase A-N (Volts)","Voltage, Phase B-N (Volts)","Voltage, Phase C-N (Volts)","Current, Phase A (Amps)","Current, Phase B (Amps)","Current, Phase C (Amps)"
"2023-10-18 01:15:00",0,0,0,352157.13,352184.31,27.18,19029.91,2517.22,0.45,12442.46,369902.97,370333.84,430.88,0.02,0.22,0.22,0.07,344.03,184.67,0.28,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145216.22,148357.00,58611.09,4.67,4.35,18.17,7400.41,8878.01,2751.50,239.83,81.60,2195.79,0.02,0.42,0.01,6070.40,5499.54,872.52,151824.48,156019.77,60485.52,241.81,83.98,2197.47,0.00,0.01,0,0.09,0.14,0,0.09,0.14,0,0.05,0.09,1.00,478.21,276.95,276.93,276.88,276.97,0.15,0.33,0.53,0
"2023-10-18 01:30:00",0,0,0,352157.13,352184.31,27.18,19029.97,2517.23,0.45,12442.46,369903.03,370333.91,430.88,0.01,0.23,0.23,0.04,344.75,185.11,0.29,60.02,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145216.22,148357.00,58611.09,4.67,4.35,18.17,7400.43,8878.04,2751.50,239.84,81.60,2195.79,0.02,0.42,0.01,6070.40,5499.54,872.52,151824.50,156019.81,60485.52,241.81,83.98,2197.47,0.00,0.01,0,0.10,0.15,0,0.10,0.15,0,0.00,0.06,1.00,479.16,277.52,277.51,277.45,277.52,0.15,0.37,0.55,0.01
"2023-10-18 01:45:00",0,0,0,352157.13,352184.31,27.18,19030.03,2517.23,0.45,12442.46,369903.06,370333.94,430.88,0.01,0.23,0.23,0.04,344.54,184.99,0.29,60.02,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145216.22,148357.00,58611.09,4.67,4.35,18.17,7400.45,8878.08,2751.50,239.84,81.60,2195.79,0.02,0.42,0.01,6070.40,5499.54,872.52,151824.53,156019.84,60485.52,241.81,83.98,2197.47,0.00,0.01,0,0.09,0.13,0,0.09,0.13,0,0.02,0.06,1.00,478.70,277.34,277.42,277.38,277.35,0.15,0.34,0.52,0
