time(UTC),error,lowalarm,highalarm,"Accumulated Real Energy Net (kWh)","Real Energy Quadrants 1 & 4, Import (kWh)","Real Energy Quadrants 2 & 3, Export (kWh)","Reactive Energy Quadrant 1 (VARh)","Reactive Energy Quadrant 2 (VARh)","Reactive Energy Quadrant 3 (VARh)","Reactive Energy Quadrant 4 (VARh)","Apparent Energy Net (VAh)","Apparent Energy Quadrants 1 & 4 (VAh)","Apparent Energy Quadrants 2 & 3 (VAh)","Total Net Instantaneous Real Power (kW)","Total Net Instantaneous Reactive Power (kVAR)","Total Net Instantaneous Apparent Power (kVA)","Total Power Factor","Voltage, L-L, 3p Ave (Volts)","Voltage, L-N, 3p Ave (Volts)","Current, 3p Ave (Amps)","Frequency (Hz)","Total Real Power Present Demand (kW)","Total Reactive Power Present Demand (kVAR)","Total Apparent Power Present Demand (kVA)","Total Real Power Max Demand, Import (kW)","Total Reactive Power Max Demand, Import (kVAR)","Total Apparent Power Max Demand, Import (kVA)","Total Real Power Max Demand, Export (kW)","Total Reactive Power Max Demand, Export (kVAR)","Total Apparent Power Max Demand, Export (kVA)","Accumulated Real Energy, Phase A, Import (kW)","Accumulated Real Energy, Phase B, Import (kW)","Accumulated Real Energy, Phase C, Import (kW)","Accumulated Real Energy, Phase A, Export (kW)","Accumulated Real Energy, Phase B, Export (kW)","Accumulated Real Energy, Phase C, Export (kW)","Accumulated Q1 Reactive Energy, Phase A, Import (VARh)","Accumulated Q1 Reactive Energy, Phase B, Import (VARh)","Accumulated Q1 Reactive Energy, Phase C, Import (VARh)","Accumulated Q2 Reactive Energy, Phase A, Import (VARh)","Accumulated Q2 Reactive Energy, Phase B, Import (VARh)","Accumulated Q2 Reactive Energy, Phase C, Import (VARh)","Accumulated Q3 Reactive Energy, Phase A, Export (VARh)","Accumulated Q3 Reactive Energy, Phase B, Export (VARh)","Accumulated Q3 Reactive Energy, Phase C, Export (VARh)","Accumulated Q4 Reactive Energy, Phase A, Export (VARh)","Accumulated Q4 Reactive Energy, Phase B, Export (VARh)","Accumulated Q4 Reactive Energy, Phase C, Export (VARh)","Accumulated Apparent Energy, Phase A, Import (VAh)","Accumulated Apparent Energy, Phase B, Import (VAh)","Accumulated Apparent Energy, Phase C, Import (VAh)","Accumulated Apparent Energy, Phase A, Export (VAh)","Accumulated Apparent Energy, Phase B, Export (VAh)","Accumulated Apparent Energy, Phase C, Export (VAh)","Real Power, Phase A (kW)","Real Power, Phase B (kW)","Real Power, Phase C (kW)","Reactive Power, Phase A (kVAR)","Reactive Power, Phase B (kVAR)","Reactive Power, Phase C (kVAR)","Apparent Power, Phase A (kVA)","Apparent Power, Phase B (kVA)","Apparent Power, Phase C (kVA)","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B (Volts)","Voltage, Phase B-C (Volts)","Voltage, Phase A-C (Volts)","Voltage, Phase A-N (Volts)","Voltage, Phase B-N (Volts)","Voltage, Phase C-N (Volts)","Current, Phase A (Amps)","Current, Phase B (Amps)","Current, Phase C (Amps)"
"2023-10-18 02:00:00",0,0,0,352157.13,352184.31,27.18,19030.08,2517.23,0.45,12442.46,369903.13,370334.00,430.88,0.01,0.23,0.23,0.06,344.52,184.93,0.29,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145216.22,148357.00,58611.09,4.67,4.35,18.17,7400.47,8878.11,2751.50,239.84,81.60,2195.79,0.02,0.42,0.01,6070.40,5499.54,872.52,151824.55,156019.88,60485.52,241.81,83.98,2197.47,0.00,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.07,1.00,478.86,277.47,277.22,277.18,277.47,0.15,0.35,0.54,0
"2023-10-18 02:15:00",0,0,0,352157.13,352184.31,27.18,19030.14,2517.23,0.45,12442.46,369903.19,370334.06,430.88,0.01,0.23,0.23,0.05,344.95,185.20,0.29,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145216.22,148357.02,58611.09,4.67,4.35,18.17,7400.50,8878.15,2751.50,239.84,81.60,2195.79,0.02,0.42,0.01,6070.40,5499.54,872.52,151824.56,156019.91,60485.52,241.81,83.98,2197.47,0.00,0.01,0,0.09,0.14,0,0.09,0.14,0,0.01,0.07,1.00,479.36,277.78,277.73,277.67,277.79,0.15,0.35,0.52,0
"2023-10-18 02:30:00",0,0,0,352157.13,352184.31,27.18,19030.20,2517.23,0.45,12442.46,369903.25,370334.13,430.88,0.01,0.23,0.23,0.06,345.16,185.26,0.29,60.00,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145216.22,148357.02,58611.09,4.67,4.35,18.17,7400.52,8878.18,2751.50,239.84,81.60,2195.79,0.02,0.42,0.01,6070.40,5499.54,872.52,151824.59,156019.94,60485.52,241.81,83.98,2197.47,0.00,0.01,0,0.09,0.14,0,0.09,0.14,0,0.04,0.08,1.00,479.97,278.07,277.77,277.72,278.09,0.15,0.34,0.54,0
