time(UTC),error,lowalarm,highalarm,"Accumulated Real Energy Net (kWh)","Real Energy Quadrants 1 & 4, Import (kWh)","Real Energy Quadrants 2 & 3, Export (kWh)","Reactive Energy Quadrant 1 (VARh)","Reactive Energy Quadrant 2 (VARh)","Reactive Energy Quadrant 3 (VARh)","Reactive Energy Quadrant 4 (VARh)","Apparent Energy Net (VAh)","Apparent Energy Quadrants 1 & 4 (VAh)","Apparent Energy Quadrants 2 & 3 (VAh)","Total Net Instantaneous Real Power (kW)","Total Net Instantaneous Reactive Power (kVAR)","Total Net Instantaneous Apparent Power (kVA)","Total Power Factor","Voltage, L-L, 3p Ave (Volts)","Voltage, L-N, 3p Ave (Volts)","Current, 3p Ave (Amps)","Frequency (Hz)","Total Real Power Present Demand (kW)","Total Reactive Power Present Demand (kVAR)","Total Apparent Power Present Demand (kVA)","Total Real Power Max Demand, Import (kW)","Total Reactive Power Max Demand, Import (kVAR)","Total Apparent Power Max Demand, Import (kVA)","Total Real Power Max Demand, Export (kW)","Total Reactive Power Max Demand, Export (kVAR)","Total Apparent Power Max Demand, Export (kVA)","Accumulated Real Energy, Phase A, Import (kW)","Accumulated Real Energy, Phase B, Import (kW)","Accumulated Real Energy, Phase C, Import (kW)","Accumulated Real Energy, Phase A, Export (kW)","Accumulated Real Energy, Phase B, Export (kW)","Accumulated Real Energy, Phase C, Export (kW)","Accumulated Q1 Reactive Energy, Phase A, Import (VARh)","Accumulated Q1 Reactive Energy, Phase B, Import (VARh)","Accumulated Q1 Reactive Energy, Phase C, Import (VARh)","Accumulated Q2 Reactive Energy, Phase A, Import (VARh)","Accumulated Q2 Reactive Energy, Phase B, Import (VARh)","Accumulated Q2 Reactive Energy, Phase C, Import (VARh)","Accumulated Q3 Reactive Energy, Phase A, Export (VARh)","Accumulated Q3 Reactive Energy, Phase B, Export (VARh)","Accumulated Q3 Reactive Energy, Phase C, Export (VARh)","Accumulated Q4 Reactive Energy, Phase A, Export (VARh)","Accumulated Q4 Reactive Energy, Phase B, Export (VARh)","Accumulated Q4 Reactive Energy, Phase C, Export (VARh)","Accumulated Apparent Energy, Phase A, Import (VAh)","Accumulated Apparent Energy, Phase B, Import (VAh)","Accumulated Apparent Energy, Phase C, Import (VAh)","Accumulated Apparent Energy, Phase A, Export (VAh)","Accumulated Apparent Energy, Phase B, Export (VAh)","Accumulated Apparent Energy, Phase C, Export (VAh)","Real Power, Phase A (kW)","Real Power, Phase B (kW)","Real Power, Phase C (kW)","Reactive Power, Phase A (kVAR)","Reactive Power, Phase B (kVAR)","Reactive Power, Phase C (kVAR)","Apparent Power, Phase A (kVA)","Apparent Power, Phase B (kVA)","Apparent Power, Phase C (kVA)","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B (Volts)","Voltage, Phase B-C (Volts)","Voltage, Phase A-C (Volts)","Voltage, Phase A-N (Volts)","Voltage, Phase B-N (Volts)","Voltage, Phase C-N (Volts)","Current, Phase A (Amps)","Current, Phase B (Amps)","Current, Phase C (Amps)"
"2023-11-24 08:00:00",0,0,0,353885.56,353912.78,27.21,19159.60,2518.38,0.48,12573.07,371757.44,372188.41,430.96,0.01,0.23,0.23,0.06,346.81,186.16,0.29,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,146021.45,149280.25,58611.09,4.69,4.36,18.17,7448.96,8959.15,2751.50,240.96,81.63,2195.79,0.02,0.45,0.01,6119.06,5581.49,872.52,152677.84,157020.86,60485.52,242.95,84.04,2197.47,0.00,0.01,0,0.09,0.14,0,0.09,0.14,0,0.04,0.08,1.00,482.06,279.43,278.92,278.87,279.45,0.15,0.34,0.53,0
"2023-11-24 08:15:00",0,0,0,353885.56,353912.78,27.21,19159.66,2518.38,0.48,12573.07,371757.47,372188.44,430.96,0.01,0.23,0.23,0.05,347.07,186.28,0.29,59.92,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,146021.45,149280.25,58611.09,4.69,4.36,18.17,7448.98,8959.19,2751.50,240.96,81.63,2195.79,0.02,0.45,0.01,6119.06,5581.49,872.52,152677.86,157020.89,60485.52,242.95,84.04,2197.47,0.00,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.07,1.00,482.48,279.43,279.30,279.24,279.44,0.15,0.34,0.54,0
"2023-11-24 08:30:00",0,0,0,353885.59,353912.81,27.21,19159.72,2518.38,0.48,12573.07,371757.53,372188.50,430.96,0.01,0.24,0.24,0.05,347.09,186.32,0.30,60.02,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,146021.45,149280.27,58611.09,4.69,4.36,18.17,7449.00,8959.22,2751.50,240.96,81.63,2195.79,0.02,0.45,0.01,6119.06,5581.49,872.52,152677.89,157020.94,60485.52,242.95,84.04,2197.47,-0.00,0.01,0,0.10,0.15,0,0.10,0.15,0,-0.00,0.06,1.00,482.19,279.46,279.00,278.95,279.47,0.15,0.37,0.57,0
