time(UTC),error,lowalarm,highalarm,"Accumulated Real Energy Net (kWh)","Real Energy Quadrants 1 & 4, Import (kWh)","Real Energy Quadrants 2 & 3, Export (kWh)","Reactive Energy Quadrant 1 (VARh)","Reactive Energy Quadrant 2 (VARh)","Reactive Energy Quadrant 3 (VARh)","Reactive Energy Quadrant 4 (VARh)","Apparent Energy Net (VAh)","Apparent Energy Quadrants 1 & 4 (VAh)","Apparent Energy Quadrants 2 & 3 (VAh)","Total Net Instantaneous Real Power (kW)","Total Net Instantaneous Reactive Power (kVAR)","Total Net Instantaneous Apparent Power (kVA)","Total Power Factor","Voltage, L-L, 3p Ave (Volts)","Voltage, L-N, 3p Ave (Volts)","Current, 3p Ave (Amps)","Frequency (Hz)","Total Real Power Present Demand (kW)","Total Reactive Power Present Demand (kVAR)","Total Apparent Power Present Demand (kVA)","Total Real Power Max Demand, Import (kW)","Total Reactive Power Max Demand, Import (kVAR)","Total Apparent Power Max Demand, Import (kVA)","Total Real Power Max Demand, Export (kW)","Total Reactive Power Max Demand, Export (kVAR)","Total Apparent Power Max Demand, Export (kVA)","Accumulated Real Energy, Phase A, Import (kW)","Accumulated Real Energy, Phase B, Import (kW)","Accumulated Real Energy, Phase C, Import (kW)","Accumulated Real Energy, Phase A, Export (kW)","Accumulated Real Energy, Phase B, Export (kW)","Accumulated Real Energy, Phase C, Export (kW)","Accumulated Q1 Reactive Energy, Phase A, Import (VARh)","Accumulated Q1 Reactive Energy, Phase B, Import (VARh)","Accumulated Q1 Reactive Energy, Phase C, Import (VARh)","Accumulated Q2 Reactive Energy, Phase A, Import (VARh)","Accumulated Q2 Reactive Energy, Phase B, Import (VARh)","Accumulated Q2 Reactive Energy, Phase C, Import (VARh)","Accumulated Q3 Reactive Energy, Phase A, Export (VARh)","Accumulated Q3 Reactive Energy, Phase B, Export (VARh)","Accumulated Q3 Reactive Energy, Phase C, Export (VARh)","Accumulated Q4 Reactive Energy, Phase A, Export (VARh)","Accumulated Q4 Reactive Energy, Phase B, Export (VARh)","Accumulated Q4 Reactive Energy, Phase C, Export (VARh)","Accumulated Apparent Energy, Phase A, Import (VAh)","Accumulated Apparent Energy, Phase B, Import (VAh)","Accumulated Apparent Energy, Phase C, Import (VAh)","Accumulated Apparent Energy, Phase A, Export (VAh)","Accumulated Apparent Energy, Phase B, Export (VAh)","Accumulated Apparent Energy, Phase C, Export (VAh)","Real Power, Phase A (kW)","Real Power, Phase B (kW)","Real Power, Phase C (kW)","Reactive Power, Phase A (kVAR)","Reactive Power, Phase B (kVAR)","Reactive Power, Phase C (kVAR)","Apparent Power, Phase A (kVA)","Apparent Power, Phase B (kVA)","Apparent Power, Phase C (kVA)","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B (Volts)","Voltage, Phase B-C (Volts)","Voltage, Phase A-C (Volts)","Voltage, Phase A-N (Volts)","Voltage, Phase B-N (Volts)","Voltage, Phase C-N (Volts)","Current, Phase A (Amps)","Current, Phase B (Amps)","Current, Phase C (Amps)"
"2023-11-19 14:00:00",0,0,0,353619.09,353646.31,27.21,19143.27,2518.11,0.48,12549.56,371474.44,371905.38,430.95,0.01,0.23,0.23,0.06,345.39,185.39,0.29,59.94,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145897.13,149138.11,58611.09,4.68,4.36,18.17,7442.90,8948.87,2751.50,240.70,81.62,2195.79,0.02,0.45,0.01,6110.07,5566.98,872.52,152547.34,156868.44,60485.52,242.68,84.04,2197.47,0.00,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.08,1.00,480.18,278.25,277.89,277.86,278.25,0.15,0.34,0.54,0
"2023-11-19 14:15:00",0,0,0,353619.09,353646.31,27.21,19143.33,2518.11,0.48,12549.56,371474.50,371905.44,430.95,0.01,0.25,0.25,0.04,345.26,185.38,0.30,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145897.13,149138.11,58611.09,4.68,4.36,18.17,7442.93,8948.91,2751.50,240.70,81.62,2195.79,0.02,0.45,0.01,6110.07,5566.98,872.52,152547.38,156868.48,60485.52,242.68,84.04,2197.47,0.00,0.01,0,0.10,0.15,0,0.10,0.15,0,0.01,0.06,1.00,479.85,278.11,277.73,277.69,278.11,0.15,0.37,0.56,0
"2023-11-19 14:30:00",0,0,0,353619.09,353646.31,27.21,19143.38,2518.11,0.48,12549.56,371474.56,371905.50,430.95,0.26,0.16,0.30,0.86,344.73,185.08,0.87,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145897.13,149138.11,58611.09,4.68,4.36,18.17,7442.94,8948.94,2751.50,240.70,81.62,2195.79,0.02,0.45,0.01,6110.07,5566.98,872.52,152547.41,156868.52,60485.52,242.68,84.04,2197.47,0.26,0.00,0,0.01,0.15,0,0.26,0.15,0,1.00,0.03,1.00,479.09,277.72,277.38,277.35,277.74,0.15,2.01,0.57,0.02
