time(UTC),error,lowalarm,highalarm,"Accumulated Real Energy Net (kWh)","Real Energy Quadrants 1 & 4, Import (kWh)","Real Energy Quadrants 2 & 3, Export (kWh)","Reactive Energy Quadrant 1 (VARh)","Reactive Energy Quadrant 2 (VARh)","Reactive Energy Quadrant 3 (VARh)","Reactive Energy Quadrant 4 (VARh)","Apparent Energy Net (VAh)","Apparent Energy Quadrants 1 & 4 (VAh)","Apparent Energy Quadrants 2 & 3 (VAh)","Total Net Instantaneous Real Power (kW)","Total Net Instantaneous Reactive Power (kVAR)","Total Net Instantaneous Apparent Power (kVA)","Total Power Factor","Voltage, L-L, 3p Ave (Volts)","Voltage, L-N, 3p Ave (Volts)","Current, 3p Ave (Amps)","Frequency (Hz)","Total Real Power Present Demand (kW)","Total Reactive Power Present Demand (kVAR)","Total Apparent Power Present Demand (kVA)","Total Real Power Max Demand, Import (kW)","Total Reactive Power Max Demand, Import (kVAR)","Total Apparent Power Max Demand, Import (kVA)","Total Real Power Max Demand, Export (kW)","Total Reactive Power Max Demand, Export (kVAR)","Total Apparent Power Max Demand, Export (kVA)","Accumulated Real Energy, Phase A, Import (kW)","Accumulated Real Energy, Phase B, Import (kW)","Accumulated Real Energy, Phase C, Import (kW)","Accumulated Real Energy, Phase A, Export (kW)","Accumulated Real Energy, Phase B, Export (kW)","Accumulated Real Energy, Phase C, Export (kW)","Accumulated Q1 Reactive Energy, Phase A, Import (VARh)","Accumulated Q1 Reactive Energy, Phase B, Import (VARh)","Accumulated Q1 Reactive Energy, Phase C, Import (VARh)","Accumulated Q2 Reactive Energy, Phase A, Import (VARh)","Accumulated Q2 Reactive Energy, Phase B, Import (VARh)","Accumulated Q2 Reactive Energy, Phase C, Import (VARh)","Accumulated Q3 Reactive Energy, Phase A, Export (VARh)","Accumulated Q3 Reactive Energy, Phase B, Export (VARh)","Accumulated Q3 Reactive Energy, Phase C, Export (VARh)","Accumulated Q4 Reactive Energy, Phase A, Export (VARh)","Accumulated Q4 Reactive Energy, Phase B, Export (VARh)","Accumulated Q4 Reactive Energy, Phase C, Export (VARh)","Accumulated Apparent Energy, Phase A, Import (VAh)","Accumulated Apparent Energy, Phase B, Import (VAh)","Accumulated Apparent Energy, Phase C, Import (VAh)","Accumulated Apparent Energy, Phase A, Export (VAh)","Accumulated Apparent Energy, Phase B, Export (VAh)","Accumulated Apparent Energy, Phase C, Export (VAh)","Real Power, Phase A (kW)","Real Power, Phase B (kW)","Real Power, Phase C (kW)","Reactive Power, Phase A (kVAR)","Reactive Power, Phase B (kVAR)","Reactive Power, Phase C (kVAR)","Apparent Power, Phase A (kVA)","Apparent Power, Phase B (kVA)","Apparent Power, Phase C (kVA)","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B (Volts)","Voltage, Phase B-C (Volts)","Voltage, Phase A-C (Volts)","Voltage, Phase A-N (Volts)","Voltage, Phase B-N (Volts)","Voltage, Phase C-N (Volts)","Current, Phase A (Amps)","Current, Phase B (Amps)","Current, Phase C (Amps)"
"2023-10-15 23:00:00",0,0,0,352091.06,352118.25,27.18,19022.92,2517.15,0.45,12436.80,369830.09,370260.97,430.88,0.26,-0.06,0.27,0.97,342.88,184.02,1.39,59.87,0.51,-0.07,0.52,28.67,0.52,28.67,-15.96,-1.61,15.96,145185.64,148321.52,58611.09,4.67,4.35,18.17,7397.79,8873.64,2751.50,239.76,81.60,2195.79,0.02,0.41,0.01,6068.30,5495.98,872.52,151791.33,155980.09,60485.52,241.74,83.98,2197.47,0.12,0.14,0,0.01,-0.07,0,0.12,0.16,0,1.00,0.90,1.00,476.71,276.09,275.85,275.79,276.11,0.15,1.92,2.21,0.04
"2023-10-15 23:15:00",0,0,0,352091.13,352118.31,27.18,19022.93,2517.15,0.45,12436.81,369830.16,370261.03,430.88,0.28,-0.06,0.28,0.99,343.39,184.30,1.36,60.01,0.29,-0.05,0.30,28.67,0.52,28.67,-15.96,-1.61,15.96,145185.67,148321.55,58611.09,4.67,4.35,18.17,7397.79,8873.64,2751.50,239.76,81.60,2195.79,0.02,0.41,0.01,6068.30,5495.99,872.52,151791.38,155980.13,60485.52,241.74,83.98,2197.47,0.13,0.15,0,0.00,-0.06,0,0.13,0.16,0,1.00,0.94,1.00,477.26,276.38,276.28,276.22,276.39,0.15,1.90,2.16,0.04
"2023-10-15 23:30:00",0,0,0,352091.19,352118.38,27.18,19022.93,2517.15,0.45,12436.82,369830.22,370261.09,430.88,0.20,-0.03,0.20,0.99,343.28,184.28,1.34,60.02,0.27,-0.05,0.28,28.67,0.52,28.67,-15.96,-1.61,15.96,145185.70,148321.58,58611.09,4.67,4.35,18.17,7397.80,8873.64,2751.50,239.76,81.60,2195.79,0.02,0.41,0.01,6068.30,5496.01,872.52,151791.41,155980.16,60485.52,241.74,83.98,2197.47,0.09,0.10,0,0.02,-0.05,0,0.10,0.11,0,0.98,0.91,1.00,477.11,276.39,276.34,276.29,276.40,0.15,1.85,2.13,0.04
