time(UTC),error,lowalarm,highalarm,"Accumulated Real Energy Net (kWh)","Real Energy Quadrants 1 & 4, Import (kWh)","Real Energy Quadrants 2 & 3, Export (kWh)","Reactive Energy Quadrant 1 (VARh)","Reactive Energy Quadrant 2 (VARh)","Reactive Energy Quadrant 3 (VARh)","Reactive Energy Quadrant 4 (VARh)","Apparent Energy Net (VAh)","Apparent Energy Quadrants 1 & 4 (VAh)","Apparent Energy Quadrants 2 & 3 (VAh)","Total Net Instantaneous Real Power (kW)","Total Net Instantaneous Reactive Power (kVAR)","Total Net Instantaneous Apparent Power (kVA)","Total Power Factor","Voltage, L-L, 3p Ave (Volts)","Voltage, L-N, 3p Ave (Volts)","Current, 3p Ave (Amps)","Frequency (Hz)","Total Real Power Present Demand (kW)","Total Reactive Power Present Demand (kVAR)","Total Apparent Power Present Demand (kVA)","Total Real Power Max Demand, Import (kW)","Total Reactive Power Max Demand, Import (kVAR)","Total Apparent Power Max Demand, Import (kVA)","Total Real Power Max Demand, Export (kW)","Total Reactive Power Max Demand, Export (kVAR)","Total Apparent Power Max Demand, Export (kVA)","Accumulated Real Energy, Phase A, Import (kW)","Accumulated Real Energy, Phase B, Import (kW)","Accumulated Real Energy, Phase C, Import (kW)","Accumulated Real Energy, Phase A, Export (kW)","Accumulated Real Energy, Phase B, Export (kW)","Accumulated Real Energy, Phase C, Export (kW)","Accumulated Q1 Reactive Energy, Phase A, Import (VARh)","Accumulated Q1 Reactive Energy, Phase B, Import (VARh)","Accumulated Q1 Reactive Energy, Phase C, Import (VARh)","Accumulated Q2 Reactive Energy, Phase A, Import (VARh)","Accumulated Q2 Reactive Energy, Phase B, Import (VARh)","Accumulated Q2 Reactive Energy, Phase C, Import (VARh)","Accumulated Q3 Reactive Energy, Phase A, Export (VARh)","Accumulated Q3 Reactive Energy, Phase B, Export (VARh)","Accumulated Q3 Reactive Energy, Phase C, Export (VARh)","Accumulated Q4 Reactive Energy, Phase A, Export (VARh)","Accumulated Q4 Reactive Energy, Phase B, Export (VARh)","Accumulated Q4 Reactive Energy, Phase C, Export (VARh)","Accumulated Apparent Energy, Phase A, Import (VAh)","Accumulated Apparent Energy, Phase B, Import (VAh)","Accumulated Apparent Energy, Phase C, Import (VAh)","Accumulated Apparent Energy, Phase A, Export (VAh)","Accumulated Apparent Energy, Phase B, Export (VAh)","Accumulated Apparent Energy, Phase C, Export (VAh)","Real Power, Phase A (kW)","Real Power, Phase B (kW)","Real Power, Phase C (kW)","Reactive Power, Phase A (kVAR)","Reactive Power, Phase B (kVAR)","Reactive Power, Phase C (kVAR)","Apparent Power, Phase A (kVA)","Apparent Power, Phase B (kVA)","Apparent Power, Phase C (kVA)","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B (Volts)","Voltage, Phase B-C (Volts)","Voltage, Phase A-C (Volts)","Voltage, Phase A-N (Volts)","Voltage, Phase B-N (Volts)","Voltage, Phase C-N (Volts)","Current, Phase A (Amps)","Current, Phase B (Amps)","Current, Phase C (Amps)"
"2023-10-24 11:15:00",0,0,0,352570.25,352597.44,27.19,19051.69,2517.34,0.45,12475.47,370337.69,370768.59,430.90,0.01,0.22,0.22,0.07,340.32,182.57,0.28,60.01,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145409.28,148577.05,58611.09,4.67,4.35,18.17,7408.67,8891.52,2751.50,239.95,81.60,2195.79,0.02,0.42,0.01,6082.80,5520.16,872.52,152025.91,156253.20,60485.52,241.92,83.99,2197.47,0.00,0.01,0,0.09,0.13,0,0.09,0.13,0,0.04,0.07,1.00,473.17,273.77,273.75,273.70,273.77,0.15,0.33,0.51,0
"2023-10-24 11:30:00",0,0,0,352570.25,352597.44,27.19,19051.74,2517.34,0.45,12475.47,370337.75,370768.66,430.90,0.01,0.22,0.23,0.06,339.54,182.15,0.29,59.99,0.01,0.23,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145409.28,148577.05,58611.09,4.67,4.35,18.17,7408.69,8891.55,2751.50,239.95,81.60,2195.79,0.02,0.42,0.01,6082.80,5520.16,872.52,152025.92,156253.23,60485.52,241.92,83.99,2197.47,0.00,0.01,0,0.09,0.14,0,0.09,0.14,0,0.04,0.08,1.00,472.27,273.12,273.22,273.18,273.13,0.15,0.33,0.53,0
"2023-10-24 11:45:00",0,0,0,352570.25,352597.44,27.19,19051.80,2517.34,0.45,12475.47,370337.81,370768.72,430.90,0.01,0.22,0.22,0.05,340.53,182.70,0.29,60.02,0.01,0.22,0.23,28.67,0.52,28.67,-15.96,-1.61,15.96,145409.28,148577.05,58611.09,4.67,4.35,18.17,7408.71,8891.59,2751.50,239.95,81.60,2195.79,0.02,0.42,0.01,6082.80,5520.16,872.52,152025.94,156253.27,60485.52,241.92,83.99,2197.47,0.00,0.01,0,0.09,0.14,0,0.09,0.14,0,0.03,0.07,1.00,473.59,274.02,273.98,273.92,274.04,0.15,0.33,0.53,0
