time(UTC),error,lowalarm,highalarm,"Accumulated Real Energy Net (kWh)","Real Energy Quadrants 1 & 4, Import (kWh)","Real Energy Quadrants 2 & 3, Export (kWh)","Reactive Energy Quadrant 1 (VARh)","Reactive Energy Quadrant 2 (VARh)","Reactive Energy Quadrant 3 (VARh)","Reactive Energy Quadrant 4 (VARh)","Apparent Energy Net (VAh)","Apparent Energy Quadrants 1 & 4 (VAh)","Apparent Energy Quadrants 2 & 3 (VAh)","Total Net Instantaneous Real Power (kW)","Total Net Instantaneous Reactive Power (kVAR)","Total Net Instantaneous Apparent Power (kVA)","Total Power Factor","Voltage, L-L, 3p Ave (Volts)","Voltage, L-N, 3p Ave (Volts)","Current, 3p Ave (Amps)","Frequency (Hz)","Total Real Power Present Demand (kW)","Total Reactive Power Present Demand (kVAR)","Total Apparent Power Present Demand (kVA)","Total Real Power Max Demand, Import (kW)","Total Reactive Power Max Demand, Import (kVAR)","Total Apparent Power Max Demand, Import (kVA)","Total Real Power Max Demand, Export (kW)","Total Reactive Power Max Demand, Export (kVAR)","Total Apparent Power Max Demand, Export (kVA)","Accumulated Real Energy, Phase A, Import (kW)","Accumulated Real Energy, Phase B, Import (kW)","Accumulated Real Energy, Phase C, Import (kW)","Accumulated Real Energy, Phase A, Export (kW)","Accumulated Real Energy, Phase B, Export (kW)","Accumulated Real Energy, Phase C, Export (kW)","Accumulated Q1 Reactive Energy, Phase A, Import (VARh)","Accumulated Q1 Reactive Energy, Phase B, Import (VARh)","Accumulated Q1 Reactive Energy, Phase C, Import (VARh)","Accumulated Q2 Reactive Energy, Phase A, Import (VARh)","Accumulated Q2 Reactive Energy, Phase B, Import (VARh)","Accumulated Q2 Reactive Energy, Phase C, Import (VARh)","Accumulated Q3 Reactive Energy, Phase A, Export (VARh)","Accumulated Q3 Reactive Energy, Phase B, Export (VARh)","Accumulated Q3 Reactive Energy, Phase C, Export (VARh)","Accumulated Q4 Reactive Energy, Phase A, Export (VARh)","Accumulated Q4 Reactive Energy, Phase B, Export (VARh)","Accumulated Q4 Reactive Energy, Phase C, Export (VARh)","Accumulated Apparent Energy, Phase A, Import (VAh)","Accumulated Apparent Energy, Phase B, Import (VAh)","Accumulated Apparent Energy, Phase C, Import (VAh)","Accumulated Apparent Energy, Phase A, Export (VAh)","Accumulated Apparent Energy, Phase B, Export (VAh)","Accumulated Apparent Energy, Phase C, Export (VAh)","Real Power, Phase A (kW)","Real Power, Phase B (kW)","Real Power, Phase C (kW)","Reactive Power, Phase A (kVAR)","Reactive Power, Phase B (kVAR)","Reactive Power, Phase C (kVAR)","Apparent Power, Phase A (kVA)","Apparent Power, Phase B (kVA)","Apparent Power, Phase C (kVA)","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B (Volts)","Voltage, Phase B-C (Volts)","Voltage, Phase A-C (Volts)","Voltage, Phase A-N (Volts)","Voltage, Phase B-N (Volts)","Voltage, Phase C-N (Volts)","Current, Phase A (Amps)","Current, Phase B (Amps)","Current, Phase C (Amps)"
"2023-10-22 20:15:00",0,0,0,352491.66,352518.84,27.19,19045.83,2517.34,0.45,12470.17,370253.56,370684.44,430.89,11.26,-0.77,11.28,1.00,342.62,183.93,14.59,60.01,11.55,-0.76,11.58,28.67,0.52,28.67,-15.96,-1.61,15.96,145372.13,148535.63,58611.09,4.67,4.35,18.17,7406.43,8887.90,2751.50,239.95,81.60,2195.79,0.02,0.42,0.01,6080.91,5516.75,872.52,151986.55,156208.36,60485.52,241.92,83.99,2197.47,5.24,6.01,0,-0.29,-0.48,0,5.25,6.03,0,1.00,1.00,1.00,476.19,276.47,275.21,275.16,276.48,0.15,20.76,22.76,0.26
"2023-10-22 20:30:00",0,0,0,352493.81,352521.00,27.19,19045.83,2517.34,0.45,12470.32,370255.75,370686.63,430.89,1.93,-0.03,1.93,1.00,341.13,182.99,3.07,60.01,10.97,-0.75,10.99,28.67,0.52,28.67,-15.96,-1.61,15.96,145373.11,148536.80,58611.09,4.67,4.35,18.17,7406.43,8887.90,2751.50,239.95,81.60,2195.79,0.02,0.42,0.01,6080.96,5516.84,872.52,151987.56,156209.53,60485.52,241.92,83.99,2197.47,0.88,1.05,0,-0.02,-0.00,0,0.88,1.05,0,1.00,1.00,1.00,474.53,274.53,274.33,274.27,274.55,0.15,4.30,4.85,0.06
"2023-10-22 20:45:00",0,0,0,352495.84,352523.03,27.19,19045.83,2517.34,0.45,12470.46,370257.78,370688.66,430.89,10.21,-0.75,10.24,1.00,342.57,183.86,13.47,60.02,6.25,-0.41,6.27,28.67,0.52,28.67,-15.96,-1.61,15.96,145374.08,148537.86,58611.09,4.67,4.35,18.17,7406.43,8887.90,2751.50,239.95,81.60,2195.79,0.02,0.42,0.01,6081.01,5516.93,872.52,151988.52,156210.61,60485.52,241.92,83.99,2197.47,4.67,5.53,0,-0.29,-0.44,0,4.67,5.55,0,1.00,1.00,1.00,476.33,276.36,275.30,275.24,276.38,0.15,19.03,21.04,0.24
