time(UTC),error,lowalarm,highalarm,"Accumulated Real Energy Net (kWh)","Real Energy Quadrants 1 & 4, Import (kWh)","Real Energy Quadrants 2 & 3, Export (kWh)","Reactive Energy Quadrant 1 (VARh)","Reactive Energy Quadrant 2 (VARh)","Reactive Energy Quadrant 3 (VARh)","Reactive Energy Quadrant 4 (VARh)","Apparent Energy Net (VAh)","Apparent Energy Quadrants 1 & 4 (VAh)","Apparent Energy Quadrants 2 & 3 (VAh)","Total Net Instantaneous Real Power (kW)","Total Net Instantaneous Reactive Power (kVAR)","Total Net Instantaneous Apparent Power (kVA)","Total Power Factor","Voltage, L-L, 3p Ave (Volts)","Voltage, L-N, 3p Ave (Volts)","Current, 3p Ave (Amps)","Frequency (Hz)","Total Real Power Present Demand (kW)","Total Reactive Power Present Demand (kVAR)","Total Apparent Power Present Demand (kVA)","Total Real Power Max Demand, Import (kW)","Total Reactive Power Max Demand, Import (kVAR)","Total Apparent Power Max Demand, Import (kVA)","Total Real Power Max Demand, Export (kW)","Total Reactive Power Max Demand, Export (kVAR)","Total Apparent Power Max Demand, Export (kVA)","Accumulated Real Energy, Phase A, Import (kW)","Accumulated Real Energy, Phase B, Import (kW)","Accumulated Real Energy, Phase C, Import (kW)","Accumulated Real Energy, Phase A, Export (kW)","Accumulated Real Energy, Phase B, Export (kW)","Accumulated Real Energy, Phase C, Export (kW)","Accumulated Q1 Reactive Energy, Phase A, Import (VARh)","Accumulated Q1 Reactive Energy, Phase B, Import (VARh)","Accumulated Q1 Reactive Energy, Phase C, Import (VARh)","Accumulated Q2 Reactive Energy, Phase A, Import (VARh)","Accumulated Q2 Reactive Energy, Phase B, Import (VARh)","Accumulated Q2 Reactive Energy, Phase C, Import (VARh)","Accumulated Q3 Reactive Energy, Phase A, Export (VARh)","Accumulated Q3 Reactive Energy, Phase B, Export (VARh)","Accumulated Q3 Reactive Energy, Phase C, Export (VARh)","Accumulated Q4 Reactive Energy, Phase A, Export (VARh)","Accumulated Q4 Reactive Energy, Phase B, Export (VARh)","Accumulated Q4 Reactive Energy, Phase C, Export (VARh)","Accumulated Apparent Energy, Phase A, Import (VAh)","Accumulated Apparent Energy, Phase B, Import (VAh)","Accumulated Apparent Energy, Phase C, Import (VAh)","Accumulated Apparent Energy, Phase A, Export (VAh)","Accumulated Apparent Energy, Phase B, Export (VAh)","Accumulated Apparent Energy, Phase C, Export (VAh)","Real Power, Phase A (kW)","Real Power, Phase B (kW)","Real Power, Phase C (kW)","Reactive Power, Phase A (kVAR)","Reactive Power, Phase B (kVAR)","Reactive Power, Phase C (kVAR)","Apparent Power, Phase A (kVA)","Apparent Power, Phase B (kVA)","Apparent Power, Phase C (kVA)","Power Factor, Phase A","Power Factor, Phase B","Power Factor, Phase C","Voltage, Phase A-B (Volts)","Voltage, Phase B-C (Volts)","Voltage, Phase A-C (Volts)","Voltage, Phase A-N (Volts)","Voltage, Phase B-N (Volts)","Voltage, Phase C-N (Volts)","Current, Phase A (Amps)","Current, Phase B (Amps)","Current, Phase C (Amps)"
"2023-11-10 16:45:00",0,0,0,353320.22,353347.41,27.20,19111.34,2517.57,0.47,12524.30,371144.19,371575.13,430.94,2.83,-0.15,2.84,1.00,344.93,185.23,3.78,59.98,2.12,-0.09,2.12,28.67,0.52,28.67,-15.96,-1.61,15.96,145758.88,148977.45,58611.09,4.68,4.36,18.17,7431.07,8928.77,2751.50,240.16,81.62,2195.79,0.02,0.44,0.01,6100.57,5551.21,872.52,152397.39,156688.48,60485.52,242.14,84.02,2197.47,1.31,1.52,0,-0.08,-0.07,0,1.31,1.52,0,1.00,1.00,1.00,479.23,278.26,277.31,277.25,278.27,0.15,5.26,6.01,0.07
"2023-11-10 17:00:00",0,0,0,353321.03,353348.22,27.20,19111.34,2517.57,0.47,12524.34,371144.97,371575.91,430.94,3.71,-0.19,3.72,1.00,345.74,185.71,4.79,60.01,2.71,-0.13,2.72,28.67,0.52,28.67,-15.96,-1.61,15.96,145759.25,148977.88,58611.09,4.68,4.36,18.17,7431.07,8928.77,2751.50,240.16,81.62,2195.79,0.02,0.44,0.01,6100.59,5551.23,872.52,152397.75,156688.92,60485.52,242.14,84.02,2197.47,1.71,2.00,0,-0.08,-0.11,0,1.71,2.01,0,1.00,1.00,1.00,480.23,278.85,278.14,278.10,278.87,0.15,6.61,7.69,0.09
"2023-11-10 17:15:00",0,0,0,353322.00,353349.19,27.20,19111.34,2517.57,0.47,12524.39,371145.97,371576.91,430.94,4.21,-0.22,4.21,1.00,345.38,185.51,5.37,60.01,3.75,-0.20,3.75,28.67,0.52,28.67,-15.96,-1.61,15.96,145759.70,148978.41,58611.09,4.68,4.36,18.17,7431.07,8928.77,2751.50,240.16,81.62,2195.79,0.02,0.44,0.01,6100.62,5551.26,872.52,152398.20,156689.45,60485.52,242.14,84.02,2197.47,1.95,2.26,0,-0.10,-0.12,0,1.95,2.26,0,1.00,1.00,1.00,479.73,278.57,277.84,277.81,278.58,0.15,7.46,8.57,0.10
